"Player","Season","Team","Position","GP","TOI","Opp #","TOI/GP","TOI%","RAPM_C±/60","RAPM_xG±/60","GAR±/60","xGAR±/60","RAPM_CF/60","RAPM_CA/60","RAPM_xGF/60","RAPM_xGA/60","Off_GAR/60","Def_GAR/60","Off_xGAR/60","Def_xGAR/60"
"Oliver Ekman-Larsson","23-24","FLA","D",80,1171.42,691,14.19,28.54,0.6,0.024,0.19,0.2,0.45,-0.14,0.019,-0.005,0.18,0.02,0.18,0.02
"Oliver Kylington","23-24","CGY","D",33,541,457,14.23,28.68,0.5,0.014,0.18,0.17,0.27,-0.23,0.009,-0.005,0.16,0.02,0.15,0.02
"Oliver Wahlstrom","23-24","NYI","R",32,326.55,434,14.25,28.74,1.07,0.035,0.2,0.21,0.73,-0.34,0.024,-0.012,0.18,0.02,0.18,0.03
"Olle Lycksell","23-24","PHI","R",18,170.47,264,13.73,27.58,0.17,-0.011,0.13,0.15,0,-0.17,-0.007,0.005,0.13,0,0.13,0.02
"Olli Maatta","23-24","DET","D",72,1091.62,668,13.9,27.95,0.52,0.015,0.15,0.15,0.32,-0.2,0.002,-0.012,0.13,0.02,0.12,0.03
"Ondrej Palat","23-24","N.J","L",71,939.05,650,14.39,28.94,0.76,0.027,0.2,0.21,0.64,-0.13,0.022,-0.005,0.19,0.02,0.19,0.02
"Oskar Steen","23-24","BOS","C",34,304.1,445,13.69,27.54,0.2,0.003,0.15,0.16,0.1,-0.1,-0.005,-0.008,0.14,0.02,0.14,0.02
"Oskar Sundqvist","23-24","STL","C",71,733.42,654,13.76,27.73,0.41,0.017,0.17,0.17,0.2,-0.21,0.001,-0.015,0.14,0.03,0.13,0.03
"Owen Power","23-24","BUF","D",76,1432.92,663,14.34,28.85,0.65,0.027,0.2,0.2,0.52,-0.14,0.022,-0.005,0.18,0.02,0.19,0.02
"Owen Tippett","23-24","PHI","R",78,1046.07,671,14.4,28.97,0.75,0.027,0.2,0.2,0.56,-0.2,0.022,-0.005,0.18,0.02,0.18,0.02
"Parker Kelly","23-24","OTT","L",80,744.28,676,13.86,27.9,0.5,0.018,0.17,0.17,0.33,-0.18,0.009,-0.009,0.15,0.02,0.15,0.02
"Parker Wotherspoon","23-24","BOS","D",41,638.33,480,14.07,28.3,1.01,0.041,0.2,0.21,0.63,-0.39,0.02,-0.021,0.16,0.04,0.17,0.05
"Patrick Brown","23-24","BOS","C",11,85.23,161,13.56,27.46,-0.38,-0.007,0.11,0.1,-0.14,0.24,-0.004,0.003,0.1,0.01,0.09,0.01
"Patrick Kane","23-24","DET","R",50,736.35,598,14.55,29.25,0.88,0.04,0.22,0.22,0.65,-0.23,0.029,-0.011,0.19,0.03,0.19,0.03
"Patrick Maroon","23-24","MIN","L",49,575.62,572,14.01,28.19,0.56,0.02,0.16,0.17,0.37,-0.19,0.015,-0.005,0.15,0.01,0.15,0.02
"Patrik Laine","23-24","CBJ","L",18,210.22,273,14.37,28.99,0.51,0.011,0.19,0.19,0.51,0,0.018,0.006,0.19,-0.01,0.18,0
"Paul Cotter","23-24","VGK","C",76,920.58,645,14.05,28.32,0.59,0.018,0.18,0.18,0.38,-0.22,0.01,-0.008,0.16,0.02,0.16,0.02
"Pavel Buchnevich","23-24","STL","L",80,1127.18,677,14.68,29.59,1.01,0.043,0.24,0.24,0.68,-0.33,0.028,-0.015,0.2,0.04,0.2,0.04
"Pavel Dorofeyev","23-24","VGK","L",47,573.02,540,14.25,28.79,0.67,0.02,0.18,0.18,0.51,-0.16,0.019,-0.001,0.17,0.01,0.17,0.01
"Pavel Mintyukov","23-24","ANA","D",63,978.15,637,14.21,28.63,0.53,0.024,0.19,0.18,0.39,-0.13,0.016,-0.008,0.17,0.02,0.16,0.02
"Pavel Zacha","23-24","BOS","C",78,1029.18,670,14.51,29.23,0.95,0.036,0.21,0.21,0.73,-0.22,0.029,-0.007,0.19,0.01,0.19,0.02
"Pavol Regenda","23-24","ANA","L",5,57.4,90,14.14,28.53,-0.5,-0.014,0.15,0.14,-0.31,0.19,-0.017,-0.003,0.12,0.04,0.12,0.02
"Peyton Krebs","23-24","BUF","C",80,911.27,676,13.96,28.12,0.33,0.012,0.16,0.17,0.28,-0.05,0.007,-0.005,0.15,0.02,0.15,0.02
"Philip Broberg","23-24","EDM","D",12,121.25,196,13.83,28.11,0.95,0.03,0.24,0.23,0.56,-0.39,0.015,-0.015,0.21,0.03,0.19,0.04
"Philip Tomasino","23-24","NSH","C",41,441.23,534,13.95,28.09,0.53,0.014,0.15,0.16,0.3,-0.22,0.006,-0.008,0.13,0.02,0.14,0.02
"Philipp Kurashev","23-24","CHI","C",75,1127.75,657,14.41,29.04,0.89,0.039,0.22,0.22,0.64,-0.25,0.026,-0.013,0.19,0.03,0.19,0.03
"Philippe Myers","23-24","T.B","D",5,56,90,13.87,27.97,-0.06,0.01,0.15,0.12,-0.01,0.04,-0.002,-0.012,0.12,0.02,0.11,0.02
"Phillip Danault","23-24","L.A","C",78,1093.13,671,14.55,29.33,0.7,0.029,0.21,0.21,0.58,-0.12,0.029,-0.001,0.2,0.01,0.2,0.01
"Phillip Di Giuseppe","23-24","VAN","L",51,545.82,558,14.18,28.61,0.73,0.032,0.19,0.19,0.53,-0.2,0.021,-0.011,0.17,0.02,0.17,0.02
"Pierre-Edouard Bellemare","23-24","SEA","L",40,314.7,498,13.67,27.59,0.25,0.004,0.13,0.13,0.09,-0.16,-0.005,-0.009,0.12,0.01,0.11,0.02
"Pierre-Luc Dubois","23-24","L.A","C",82,1086,675,14.02,28.25,0.24,0.008,0.16,0.16,0.19,-0.05,0.004,-0.004,0.15,0.01,0.14,0.01
"Pierre-Olivier Joseph","23-24","PIT","D",52,750.1,568,14.25,28.59,0.53,0.023,0.19,0.19,0.48,-0.05,0.02,-0.003,0.18,0.01,0.18,0.01
"Pierre Engvall","23-24","NYI","L",74,1016.1,657,14.27,28.73,0.76,0.023,0.18,0.19,0.57,-0.19,0.02,-0.003,0.17,0.01,0.18,0.01
"Pius Suter","23-24","VAN","C",67,823.55,647,14.21,28.61,0.62,0.025,0.19,0.19,0.52,-0.11,0.019,-0.006,0.17,0.02,0.17,0.02
"Pontus Holmberg","23-24","TOR","R",54,557.25,566,13.88,27.94,0.49,0.022,0.17,0.17,0.25,-0.24,0.008,-0.014,0.13,0.03,0.14,0.04
"Quinn Hughes","23-24","VAN","D",82,1596.07,678,14.36,28.93,0.67,0.026,0.2,0.2,0.55,-0.11,0.021,-0.006,0.18,0.02,0.18,0.02
"Quinton Byfield","23-24","L.A","C/R",80,1089.33,673,14.5,29.2,0.68,0.031,0.21,0.21,0.49,-0.19,0.023,-0.008,0.19,0.02,0.19,0.02
"Radek Faksa","23-24","DAL","C",74,755.17,649,13.79,27.82,0.3,0.008,0.15,0.15,0.27,-0.04,0.006,-0.002,0.14,0.01,0.14,0.01
"Radim Zohorna","23-24","PIT","L",33,300.42,448,13.72,27.65,0.33,0.006,0.14,0.15,0.27,-0.06,0.002,-0.004,0.13,0.01,0.14,0.01
"Radko Gudas","23-24","ANA","D",66,1068.17,650,14.26,28.72,0.74,0.03,0.2,0.19,0.61,-0.13,0.024,-0.006,0.18,0.02,0.18,0.02
"Rafael Harvey-Pinard","23-24","MTL","L",45,460.98,549,14.13,28.42,0.65,0.029,0.19,0.21,0.48,-0.17,0.023,-0.006,0.17,0.02,0.18,0.02
"Raphael Lavoie","23-24","EDM","C",7,50.98,111,13.63,27.37,0.05,0.012,0.14,0.13,0.07,0.02,-0.002,-0.014,0.1,0.04,0.11,0.02
"Rasmus Andersson","23-24","CGY","D",78,1446.53,665,14.4,29,0.7,0.028,0.21,0.2,0.49,-0.21,0.02,-0.008,0.18,0.02,0.18,0.02
"Rasmus Dahlin","23-24","BUF","D",81,1653.7,677,14.4,29.01,0.74,0.026,0.2,0.21,0.58,-0.16,0.022,-0.004,0.19,0.01,0.19,0.02
"Rasmus Kupari","23-24","WPG","C",28,227.32,406,13.68,27.57,0.41,0.025,0.19,0.18,0.18,-0.24,0.008,-0.017,0.16,0.03,0.14,0.03
"Rasmus Ristolainen","23-24","PHI","D",31,462.67,432,14.13,28.49,0.79,0.027,0.19,0.2,0.56,-0.23,0.019,-0.008,0.18,0.02,0.18,0.02
"Rasmus Sandin","23-24","WSH","D",68,1313.05,631,14.33,28.87,0.83,0.031,0.2,0.21,0.65,-0.18,0.025,-0.006,0.18,0.01,0.18,0.02
"Reese Johnson","23-24","CHI","C",42,402.47,510,13.8,27.75,0.17,0.009,0.18,0.17,0.12,-0.05,0.003,-0.005,0.16,0.02,0.15,0.02
"Reilly Smith","23-24","PIT","R",76,1018.07,670,14.33,28.8,0.5,0.018,0.17,0.19,0.47,-0.03,0.018,0.001,0.17,0,0.18,0.01
"Rem Pitlick","23-24","CHI","C",9,113.75,162,14.23,28.4,0.8,0.04,0.21,0.22,0.55,-0.25,0.03,-0.01,0.18,0.03,0.19,0.03
"Rickard Rakell","23-24","PIT","R",70,970.63,662,14.38,28.9,0.73,0.025,0.19,0.2,0.52,-0.21,0.018,-0.008,0.17,0.02,0.18,0.02
"Ridly Greig","23-24","OTT","C",72,893.02,659,14.21,28.6,0.58,0.022,0.18,0.19,0.5,-0.08,0.022,0,0.18,0.01,0.18,0.01
"Riley Tufte","23-24","COL","L",5,53.77,73,14.21,28.62,0.2,0.013,0.2,0.17,0.03,-0.16,-0.008,-0.021,0.14,0.05,0.14,0.03
"Robby Fabbri","23-24","DET","C",68,717.97,658,14.04,28.25,0.32,0.006,0.16,0.15,0.3,-0.02,0.006,0,0.15,0.01,0.14,0.01
"Robert Bortuzzo","23-24","NYI","D",23,291.8,352,13.72,27.63,0.75,0.03,0.15,0.18,0.37,-0.38,0.014,-0.016,0.13,0.02,0.14,0.04
"Robert Hagg","23-24","ANA","D",5,63.13,90,13.77,27.51,1.29,0.038,0.2,0.19,0.54,-0.75,-0.003,-0.04,0.13,0.07,0.11,0.08
"Robert Thomas","23-24","STL","C",82,1233.8,680,14.85,29.94,1.12,0.048,0.25,0.25,0.8,-0.33,0.035,-0.013,0.21,0.03,0.21,0.03
"Roby Jarventie","23-24","OTT","L",7,51.62,120,13.75,27.66,-0.09,0.01,0.16,0.18,-0.11,-0.02,-0.012,-0.021,0.14,0.02,0.15,0.03
"Roman Josi","23-24","NSH","D",82,1597.3,686,14.36,28.93,0.61,0.022,0.19,0.19,0.44,-0.17,0.015,-0.007,0.17,0.02,0.17,0.02
"Ronnie Attard","23-24","PHI","D",12,163.75,169,13.89,27.97,0.83,0.026,0.19,0.21,0.63,-0.21,0.022,-0.004,0.19,0,0.19,0.02
"Roope Hintz","23-24","DAL","C",80,1030.77,682,14.63,29.51,0.67,0.026,0.21,0.2,0.54,-0.13,0.025,0,0.2,0.01,0.19,0.01
"Ross Colton","23-24","COL","C",80,952.57,679,14.1,28.41,0.42,0.015,0.16,0.17,0.38,-0.04,0.013,-0.003,0.15,0.01,0.16,0.01
"Ross Johnston","23-24","ANA","L",68,545.18,630,13.78,27.73,0.22,0.013,0.16,0.14,0.12,-0.1,-0.002,-0.015,0.13,0.04,0.11,0.03
"Rourke Chartier","23-24","OTT","C",37,323.15,492,13.85,27.86,0.45,0.014,0.15,0.16,0.37,-0.08,0.004,-0.01,0.13,0.02,0.13,0.03
"Ryan Carpenter","23-24","S.J","C",62,594.67,636,13.73,27.63,0.24,0.011,0.16,0.14,0.11,-0.12,-0.004,-0.015,0.13,0.03,0.12,0.03
"Ryan Donato","23-24","CHI","C",78,917.23,665,14.05,28.32,0.62,0.026,0.19,0.19,0.47,-0.15,0.017,-0.009,0.16,0.03,0.16,0.02
"Ryan Graves","23-24","PIT","D",70,1131.75,672,14.2,28.59,0.57,0.021,0.17,0.19,0.46,-0.11,0.016,-0.005,0.16,0.01,0.17,0.02
"Ryan Hartman","23-24","MIN","R",74,972.22,634,14.31,28.81,0.64,0.018,0.19,0.18,0.41,-0.22,0.014,-0.004,0.17,0.02,0.16,0.02
"Ryan Johansen","23-24","COL","C",63,696.47,609,14.05,28.32,0.22,0.003,0.14,0.14,0.23,0,0.004,0,0.13,0,0.13,0.01
"Ryan Johnson (D)","23-24","BUF","D",41,557.55,474,13.95,28.14,0.21,0.008,0.15,0.16,0.14,-0.07,0.002,-0.006,0.14,0.02,0.14,0.02
"Ryan Lindgren","23-24","NYR","D",76,1231.42,668,14.41,29,0.78,0.029,0.19,0.2,0.6,-0.18,0.026,-0.003,0.18,0.01,0.19,0.02
"Ryan Lomberg","23-24","FLA","L",75,682.45,679,13.66,27.51,0.38,0.009,0.16,0.16,0.22,-0.17,0.001,-0.008,0.13,0.02,0.13,0.03
"Ryan McDonagh","23-24","NSH","D",74,1290.62,671,14.38,28.95,0.61,0.021,0.19,0.2,0.48,-0.13,0.016,-0.006,0.18,0.02,0.18,0.02
"Ryan McLeod","23-24","EDM","C",81,997.1,671,14.18,28.59,0.46,0.017,0.19,0.18,0.42,-0.03,0.012,-0.005,0.18,0.02,0.17,0.02
"Ryan Nugent-Hopkins","23-24","EDM","C",80,1113.93,670,14.5,29.23,0.74,0.025,0.21,0.2,0.57,-0.17,0.017,-0.008,0.19,0.02,0.18,0.03
"Ryan O'Reilly","23-24","NSH","C",82,1136.42,684,14.8,29.81,0.94,0.035,0.23,0.23,0.68,-0.26,0.028,-0.006,0.21,0.02,0.21,0.02
"Ryan Poehling","23-24","PHI","C",77,960.73,668,14.23,28.61,0.76,0.025,0.19,0.2,0.6,-0.16,0.024,-0.001,0.18,0.01,0.18,0.02
"Ryan Pulock","23-24","NYI","D",58,1088.9,604,14.45,29.09,0.86,0.022,0.19,0.2,0.69,-0.17,0.025,0.003,0.19,0,0.19,0.01
"Ryan Reaves","23-24","TOR","R",49,392.87,509,13.62,27.48,-0.07,-0.006,0.14,0.14,-0.05,0.02,-0.013,-0.008,0.12,0.02,0.11,0.02
"Ryan Shea","23-24","PIT","D",31,354.03,424,13.81,27.84,0.21,0.006,0.14,0.15,0.24,0.03,0.003,-0.003,0.14,0,0.15,0.01
"Ryan Strome","23-24","ANA","C",79,1016,674,14.31,28.81,0.7,0.028,0.2,0.2,0.5,-0.2,0.018,-0.01,0.17,0.03,0.17,0.03
"Ryan Suter","23-24","DAL","D",82,1419.88,688,14.22,28.67,0.52,0.017,0.18,0.18,0.43,-0.09,0.015,-0.002,0.17,0.01,0.16,0.01
"Ryan Winterton","23-24","SEA","C",9,84.05,116,13.28,26.73,-0.44,-0.025,0.09,0.1,-0.22,0.22,-0.016,0.009,0.08,0.01,0.1,0
"Ryker Evans","23-24","SEA","D",36,602.47,461,14.22,28.64,0.39,0.02,0.18,0.18,0.32,-0.07,0.013,-0.007,0.16,0.02,0.16,0.02
"Sam Bennett","23-24","FLA","C",69,941.78,665,14.48,29.12,0.74,0.031,0.22,0.22,0.61,-0.13,0.026,-0.005,0.2,0.02,0.2,0.02
"Sam Carrick","23-24","ANA","C",61,542.57,628,13.92,28.05,0.51,0.017,0.17,0.16,0.38,-0.14,0.012,-0.005,0.15,0.02,0.14,0.02
"Sam Carrick","23-24","EDM","C",16,156.87,254,13.9,27.94,0.16,0.004,0.22,0.17,0.26,0.1,0.002,-0.002,0.2,0.02,0.15,0.02
"Sam Gagner","23-24","EDM","C",28,262.42,399,13.97,28.09,0.55,0.023,0.18,0.16,0.46,-0.09,0.01,-0.013,0.15,0.03,0.14,0.03
"Sam Lafferty","23-24","VAN","C",79,865.57,668,14.01,28.22,0.4,0.016,0.16,0.16,0.37,-0.04,0.012,-0.004,0.15,0.01,0.15,0.01
"Sam Malinski","23-24","COL","D",23,312.98,336,13.82,27.84,-0.16,-0.005,0.11,0.1,0.05,0.21,-0.001,0.004,0.11,0,0.11,0
"Sam Reinhart","23-24","FLA","C",82,1114.85,691,14.72,29.59,0.9,0.035,0.23,0.23,0.72,-0.18,0.032,-0.002,0.21,0.01,0.21,0.02
"Sam Steel","23-24","DAL","C",77,861.8,670,13.87,28,0.35,0.009,0.15,0.15,0.28,-0.07,0.005,-0.004,0.14,0.01,0.14,0.01
"Sammy Blais","23-24","STL","L",53,496.18,562,13.72,27.66,0.54,0.013,0.15,0.15,0.28,-0.25,0.002,-0.011,0.12,0.02,0.12,0.03
"Samuel Bolduc","23-24","NYI","D",34,432.1,428,13.69,27.59,0.5,0.013,0.14,0.15,0.37,-0.13,0.008,-0.005,0.12,0.02,0.13,0.02
"Samuel Girard","23-24","COL","D",59,975,621,14.26,28.68,0.52,0.021,0.18,0.18,0.49,-0.03,0.02,-0.002,0.16,0.01,0.17,0.01
"Santeri Hatakka","23-24","N.J","D",12,154.3,197,14.11,28.35,1.51,0.045,0.22,0.21,0.98,-0.53,0.024,-0.022,0.18,0.04,0.16,0.05
"Scott Laughton","23-24","PHI","C",82,1000.68,677,14.17,28.51,0.57,0.017,0.18,0.18,0.46,-0.1,0.017,0,0.17,0.01,0.17,0.01
"Scott Mayfield","23-24","NYI","D",41,651.83,555,14.05,28.31,0.98,0.034,0.18,0.19,0.67,-0.31,0.019,-0.014,0.15,0.03,0.16,0.03
"Scott Perunovich","23-24","STL","D",54,697.55,562,13.8,27.85,0.17,0.007,0.15,0.14,0.08,-0.1,-0.008,-0.015,0.12,0.03,0.12,0.03
"Sean Couturier","23-24","PHI","C",74,1013.1,659,14.52,29.24,0.91,0.032,0.21,0.22,0.71,-0.2,0.029,-0.003,0.2,0.01,0.2,0.02
"Sean Durzi","23-24","ARI","D",76,1334.37,647,14.36,28.96,0.79,0.032,0.21,0.21,0.57,-0.21,0.022,-0.01,0.18,0.02,0.18,0.03
"Sean Kuraly","23-24","CBJ","C",62,710.58,603,13.99,28.2,0.71,0.02,0.17,0.17,0.45,-0.26,0.013,-0.006,0.15,0.02,0.15,0.02
"Sean Monahan","23-24","MTL","C",49,643.07,608,14.22,28.66,0.51,0.015,0.17,0.17,0.48,-0.03,0.014,-0.001,0.16,0.01,0.16,0.01
"Sean Monahan","23-24","WPG","C",34,430.25,441,14.22,28.59,0.85,0.031,0.21,0.2,0.55,-0.29,0.014,-0.017,0.16,0.05,0.16,0.04
"Sean Walker","23-24","COL","D",18,289.73,246,14.13,28.39,0.75,0.035,0.2,0.21,0.49,-0.26,0.024,-0.01,0.17,0.02,0.18,0.03
"Sean Walker","23-24","PHI","D",63,1033.7,630,14.33,28.86,0.79,0.027,0.2,0.2,0.61,-0.18,0.022,-0.005,0.18,0.02,0.18,0.02
"Sebastian Aho","23-24","CAR","C",78,1123.52,674,14.72,29.62,0.76,0.03,0.21,0.22,0.63,-0.13,0.031,0.001,0.2,0.01,0.21,0.02
"Sebastian Aho (D)","23-24","NYI","D",58,864.65,637,14.05,28.29,0.41,0.012,0.17,0.17,0.27,-0.15,0.008,-0.005,0.16,0.01,0.15,0.02
"Seth Jarvis","23-24","CAR","C",81,1083.4,685,14.59,29.36,0.73,0.029,0.21,0.21,0.63,-0.11,0.029,0,0.2,0.01,0.2,0.01
"Seth Jones","23-24","CHI","D",67,1287.1,654,14.48,29.2,0.74,0.029,0.22,0.22,0.64,-0.1,0.024,-0.004,0.2,0.02,0.2,0.02
"Shakir Mukhamadullin","23-24","S.J","D",3,57.73,54,14.44,29.1,0.13,-0.015,0.14,0.1,0.04,-0.09,-0.028,-0.012,0.1,0.04,0.07,0.02
"Shane Bowers","23-24","N.J","C",8,75.5,129,13.82,27.75,1.11,0.059,0.24,0.24,0.87,-0.24,0.044,-0.015,0.2,0.04,0.2,0.04
"Shane Pinto","23-24","OTT","C",41,614.12,527,14.35,28.92,0.68,0.029,0.18,0.2,0.55,-0.13,0.024,-0.004,0.17,0.01,0.18,0.02
"Shane Wright","23-24","SEA","C",8,91.48,112,13.79,27.82,-0.05,-0.019,0.11,0.11,0.08,0.13,-0.011,0.008,0.11,0,0.11,-0.01
"Shayne Gostisbehere","23-24","DET","D",81,1205.9,689,13.95,28.07,0.46,0.012,0.16,0.15,0.26,-0.2,0,-0.012,0.13,0.03,0.12,0.03
"Shea Theodore","23-24","VGK","D",47,862.53,528,14.43,29.08,0.47,0.015,0.19,0.18,0.37,-0.1,0.014,-0.001,0.18,0.01,0.17,0.01
"Sheldon Rempal","23-24","VGK","R",9,85.05,127,13.88,27.8,-0.01,0.006,0.21,0.21,0,0.02,-0.006,-0.012,0.18,0.03,0.18,0.03
"Sidney Crosby","23-24","PIT","C",82,1281.73,688,14.68,29.55,0.96,0.035,0.21,0.22,0.74,-0.22,0.03,-0.005,0.2,0.01,0.2,0.02
"Simon Benoit","23-24","TOR","D",64,982.68,623,14.11,28.41,0.41,0.015,0.17,0.18,0.37,-0.04,0.012,-0.003,0.16,0.01,0.17,0.02
"Simon Edvinsson","23-24","DET","D",16,269.37,258,14.39,28.8,0.65,0.026,0.19,0.19,0.6,-0.05,0.026,0,0.18,0.01,0.18,0.01
"Simon Holmstrom","23-24","NYI","R",75,878.5,673,14.22,28.63,0.69,0.02,0.18,0.18,0.5,-0.19,0.017,-0.003,0.17,0.01,0.17,0.01
"Simon Nemec","23-24","N.J","D",60,1040.38,615,14.19,28.52,0.79,0.029,0.21,0.21,0.56,-0.22,0.019,-0.01,0.18,0.03,0.18,0.03
"Sonny Milano","23-24","WSH","L",49,560.67,550,14.14,28.49,0.71,0.023,0.18,0.18,0.54,-0.17,0.018,-0.005,0.17,0.02,0.16,0.02
"Spencer Stastney","23-24","NSH","D",20,279.73,279,14.07,28.28,-0.14,-0.024,0.11,0.12,0.08,0.22,-0.004,0.02,0.15,-0.03,0.14,-0.02
"Stefan Noesen","23-24","CAR","R",81,823.78,687,13.68,27.54,-0.07,0.001,0.13,0.14,-0.02,0.04,-0.006,-0.007,0.12,0.01,0.12,0.02
"Steven Lorentz","23-24","FLA","C",38,313.42,478,13.64,27.38,0.09,0.001,0.16,0.15,0.03,-0.06,-0.003,-0.004,0.14,0.02,0.13,0.02
"Steven Stamkos","23-24","T.B","C",79,1084.35,692,14.39,28.98,0.78,0.027,0.2,0.21,0.64,-0.14,0.025,-0.003,0.19,0.01,0.19,0.02
"T.J. Oshie","23-24","WSH","R",52,691.9,565,14.52,29.25,0.73,0.026,0.21,0.21,0.58,-0.15,0.022,-0.004,0.2,0.01,0.19,0.02
"Tage Thompson","23-24","BUF","C",71,982.17,634,14.54,29.29,0.82,0.034,0.21,0.22,0.66,-0.15,0.027,-0.008,0.19,0.02,0.19,0.02
"Tanner Jeannot","23-24","T.B","L",55,610.32,599,13.88,27.9,0.48,0.016,0.17,0.17,0.34,-0.14,0.012,-0.004,0.15,0.02,0.16,0.02
"Tanner Pearson","23-24","MTL","L",54,575.97,586,14.11,28.4,0.42,0.015,0.17,0.17,0.37,-0.05,0.013,-0.002,0.16,0.01,0.16,0.01
"Taylor Hall","23-24","CHI","L",10,119.3,180,14.67,29.69,1.57,0.054,0.24,0.26,1.18,-0.4,0.053,-0.002,0.24,0,0.25,0.01
"Taylor Raddysh","23-24","CHI","R",73,886,654,14.16,28.53,0.53,0.023,0.19,0.19,0.45,-0.09,0.018,-0.005,0.17,0.02,0.17,0.02
"Teddy Blueger","23-24","VAN","C",68,837.05,647,14.08,28.34,0.31,0.01,0.17,0.16,0.34,0.03,0.007,-0.003,0.15,0.01,0.15,0.01
"Teuvo Teravainen","23-24","CAR","L",76,930.33,667,14.54,29.26,0.73,0.029,0.2,0.22,0.6,-0.12,0.028,-0.001,0.19,0.01,0.2,0.02
"Thomas Bordeleau","23-24","S.J","C",27,315.07,391,14.02,28.21,0.39,0.011,0.16,0.15,0.32,-0.07,0.001,-0.009,0.13,0.03,0.13,0.02
"Thomas Chabot","23-24","OTT","D",51,989.63,564,14.21,28.6,0.66,0.024,0.19,0.19,0.48,-0.18,0.018,-0.006,0.17,0.02,0.17,0.02
"Thomas Harley","23-24","DAL","D",79,1465.58,678,14.25,28.74,0.47,0.015,0.18,0.17,0.4,-0.07,0.014,-0.002,0.17,0.01,0.16,0.01
"Thomas Novak","23-24","NSH","C",71,837.4,660,13.93,28.03,0.34,0.017,0.16,0.16,0.25,-0.1,0.006,-0.011,0.14,0.02,0.14,0.02
"Tim Stützle","23-24","OTT","C",75,1230.72,675,14.51,29.2,0.87,0.033,0.21,0.22,0.73,-0.14,0.029,-0.004,0.2,0.01,0.2,0.02
"Timo Meier","23-24","N.J","R",69,1011.35,652,14.45,29.06,0.84,0.032,0.21,0.22,0.68,-0.15,0.026,-0.006,0.2,0.02,0.2,0.02
"Timothy Liljegren","23-24","TOR","D",55,915.45,618,14.26,28.72,0.7,0.025,0.19,0.2,0.48,-0.22,0.016,-0.009,0.16,0.03,0.17,0.03
"Tj Brodie","23-24","TOR","D",78,1452.97,669,14.38,28.98,0.64,0.021,0.2,0.2,0.5,-0.14,0.016,-0.005,0.18,0.01,0.18,0.02
"Tom Wilson","23-24","WSH","R",74,1009.3,648,14.41,29.05,0.86,0.033,0.21,0.21,0.68,-0.18,0.025,-0.009,0.19,0.02,0.19,0.03
"Tomas Hertl","23-24","S.J","C",48,735,526,14.55,29.38,1.13,0.043,0.23,0.24,0.8,-0.33,0.036,-0.008,0.21,0.02,0.21,0.02
"Tomas Hertl","23-24","VGK","C",6,80,108,14.21,28.78,0.65,0.028,0.21,0.21,0.12,-0.53,0.006,-0.022,0.17,0.04,0.17,0.04
"Tomas Nosek","23-24","N.J","L",36,366.17,428,14.08,28.3,0.84,0.033,0.21,0.2,0.69,-0.14,0.026,-0.007,0.18,0.02,0.18,0.02
"Tomas Tatar","23-24","COL","L",27,272.02,367,14.08,28.41,0.56,0.017,0.15,0.16,0.43,-0.13,0.011,-0.006,0.13,0.02,0.14,0.01
"Tomas Tatar","23-24","SEA","L",43,525.55,524,14.25,28.65,0.37,0.021,0.18,0.19,0.39,0.02,0.019,-0.002,0.16,0.02,0.17,0.01
"Tony Deangelo","23-24","CAR","D",31,359.1,405,13.95,28.08,0.11,-0.009,0.11,0.11,0.1,-0.01,-0.012,-0.003,0.11,0,0.1,0.01
"Torey Krug","23-24","STL","D",77,1322.43,669,14.29,28.82,0.77,0.03,0.2,0.2,0.54,-0.23,0.019,-0.011,0.17,0.03,0.17,0.03
"Travis Boyd","23-24","ARI","C",16,149.07,235,13.89,28,0.41,0.005,0.17,0.13,0.29,-0.13,0,-0.005,0.15,0.02,0.12,0.02
"Travis Dermott","23-24","ARI","D",50,718.9,546,14.23,28.72,0.58,0.022,0.18,0.18,0.52,-0.06,0.017,-0.005,0.17,0.01,0.17,0.01
"Travis Hamonic","23-24","OTT","D",48,634.1,555,14.21,28.56,0.57,0.021,0.2,0.2,0.46,-0.11,0.016,-0.005,0.18,0.02,0.18,0.02
"Travis Konecny","23-24","PHI","R",76,1114.6,670,14.53,29.25,0.98,0.033,0.21,0.22,0.74,-0.24,0.03,-0.003,0.19,0.01,0.2,0.02
"Travis Sanheim","23-24","PHI","D",81,1542.6,676,14.4,28.98,0.87,0.029,0.2,0.21,0.67,-0.21,0.026,-0.003,0.19,0.01,0.19,0.02
"Trent Frederic","23-24","BOS","C",82,1038.9,676,14.02,28.23,0.47,0.015,0.17,0.17,0.35,-0.12,0.01,-0.005,0.15,0.01,0.15,0.02
"Trevor Lewis","23-24","L.A","C",82,793.73,674,13.81,27.82,0.17,0.004,0.16,0.14,0.12,-0.04,0,-0.004,0.14,0.01,0.13,0.01
"Trevor Moore","23-24","L.A","L",82,1146.15,676,14.54,29.28,0.66,0.026,0.21,0.21,0.58,-0.09,0.026,0.001,0.2,0.01,0.2,0.01
"Trevor Van Riemsdyk","23-24","WSH","D",70,1179.77,629,14.27,28.72,0.73,0.026,0.19,0.2,0.58,-0.15,0.02,-0.007,0.18,0.02,0.18,0.02
"Trevor Zegras","23-24","ANA","C",31,435.52,349,14.29,28.72,0.94,0.045,0.22,0.22,0.63,-0.31,0.026,-0.019,0.18,0.04,0.18,0.04
